report_id,description,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score,selection_reason,active_learning_rank
industrial_safety_000191,"At the Eusébio bridge, there was a sudden braking in which several cars had to brake quickly. The collaborator's car failed to stop in time and collided with the rear of the car ahead. They were about 40km / hour.",0.573487327772464,0.603312812204936,0.5884000699887,0.029825484432472016,0.8231998600226,0.24104026112658222,High combined uncertainty,359
industrial_safety_000087,"Parking the equipment Dumper ° 18 in the maintenance workshop, the mechanic asks the operator to back off the equipment for washing, then the operator starts the reverse gear with the cab door fully open, upon reaching the washing area (8 meters behind), brakes and the cabin door closes untimely and hits your face, causing a minor injury. In the area was the mechanic at floor level in a safe place.",0.5583275765484589,0.5697095974992308,0.5640185870238448,0.011382020950771898,0.8719628259523104,0.24030579967990495,Near decision boundary,360
industrial_safety_000432,"During the field activity in the AMG project, target São Luiz, the reconnaissance team was boarding the car, which was parked with the windows closed. When they entered the Mr. Paulo putting the seat belt inside the vehicle, pressed a wasp between the shoulder and the neck, causing a sting. It is believed that, possibly, the bee was nailed to the clothes because the car was properly closed.",0.5554348189827706,0.5622374041055741,0.5588361115441723,0.006802585122803517,0.8823277769116553,0.23816219214971535,Near decision boundary,361
industrial_safety_000162,"The Safety and Technical moved to the field for inspection activity, on the way to the field, paused together with the other two teams in order to know the drainage points to be checked, the Safety at getting out of the vehicle, was struck by a sting of a weed in his neck, quickly returned to the vehicle and made radio communication with the other two teams which distanced themselves from the place. The clerk was wearing leggings and glasses. There was no allergic reaction.",0.5600049960653128,0.5680370426411839,0.5640210193532484,0.008032046575871088,0.8719579612935031,0.23019910486515474,Near decision boundary,362
industrial_safety_000240,"Being at 11:00 a.m. approximately the mechanic was removing the last bolt of the 6 ""nipple in the pump 4115 (lime feeder), reactive area, the mechanic is positioned slightly flexing the legs and performs upward force with both hands, in that moment feels a pain and a spume in the right thigh. The mechanic is evacuated with the help of his colleagues to the medical post.",0.5543968093313754,0.5546130021519154,0.5545049057416453,0.00021619282054008426,0.8909901885167093,0.22805092796366516,Near decision boundary,363
industrial_safety_000020,"At 14:16, the operator Samuel was about to open the container for its subsequent loading with silver concentrate, and opened the first gate. Afterwards, he tries to open the second door and it is when product of the opening of the latter, the first one opens and impacts with the handle the safety lens and generates the injury in the left cheekbone of the face of the operator.",0.5553241136720175,0.5550492168212549,0.5551866652466362,0.00027489685076265147,0.8896266695067276,0.22669342054593256,Near decision boundary,364
industrial_safety_000205,"The employee Mr. Nilton made the opening of the visit to unclog, at this moment occurred projection of hot material, occurring the accident.",0.5731860922056458,0.5934798927987113,0.5833329925021785,0.020293800593065514,0.833334014995643,0.22370433737519346,High combined uncertainty,365
industrial_safety_000269,"The operator when descending by ladder of sailor of 6 steps, falls to the floor going down of the 3er. step, falling on his back and hitting his head. The worker used the chin strap with the helmet, a safety element that reduced the injury from the blow. He was treated at the medical center with local treatment, referred to the Clinic for re-evaluation.",0.5639277276100618,0.56052446007767,0.5622260938438659,0.0034032675323918404,0.8755478123122682,0.2202819444393822,Near decision boundary,366
industrial_safety_000000,"While removing the drill rod of the Jumbo 08 for maintenance, the supervisor proceeds to loosen the support of the intermediate centralizer to facilitate the removal, seeing this the mechanic supports one end on the drill of the equipment to pull with both hands the bar and accelerate the removal from this, at this moment the bar slides from its point of support and tightens the fingers of the mechanic between the drilling bar and the beam of the jumbo.",0.5681318500838987,0.5769583858013481,0.5725451179426233,0.008826535717449402,0.8549097641147534,0.21340852026443083,Near decision boundary,367
industrial_safety_000188,"At level 3490 gallery 239, during the holding activity with the Bolter equipment No. 24, the operator performs the drilling of the first hole to support the right gable; When the 7-foot-deep drill was about to end, the drill rod breaks, leaving the threads inside the drilling machine's shank; the operator and his assistant decide to make two empty percussion attempts to free the threads of the shank without success; in the third attempt the assistant enters a 3/8 ""corrugated iron to the central hole of the rest of the bar embedded in the shank to generate pressure, it is at this moment the operator activates the percussion and generates a movement of the shank which hits the palm of the victim's left hand generating a described injury. The worker was wearing safety gloves at the time of the accident. The end of the corrugated iron in contact with the left hand is shaped like a cane. The worker at the time of the accident was positioned under a roof supported with mesh and split set.",0.577303059974134,0.589380378265897,0.5833417191200154,0.01207731829176295,0.8333165617599692,0.19890943238099568,High combined uncertainty,368
industrial_safety_000306,"In circumstances where the worker hit the support of the drill beam advance cylinder to align the base of the beam with the holes of the beam and place the bolt, mechanical hammer slips and by inertia the mechanic's hand hits the edge of the beam causing the injury. At the time of the accident the employee had all the PPE for this activity.",0.5751378199838838,0.5840551049843337,0.5795964624841088,0.00891728500044986,0.8408070750317824,0.19781084530387874,Near decision boundary,369
industrial_safety_000266,"Being the 01:30 hrs, After the cathode goes through the pre estriping, the sheets are detached and bend to the cathode of its position, the operator with the assistant lift the cathode by the head to position it in the tranfer at that moment the detached sheet exerts pressure on the cathode hitting the palm of the left hand of the operator with the head and the transfe, activity is paralyzed and the collaborator is referred to the medical post by the head of the guard.",0.5780071776915825,0.5860111295105684,0.5820091536010754,0.008003951818985944,0.8359816927978492,0.18962632505215848,High combined uncertainty,370
